serial_number,order_id,customer_id,customer_name,Gender,email,phone_number,address,product_id,product_name,product_category,supplier_id,supplier_name,supplier_phone,supplier_email,inventory_id,location,stock_quantity,quantity,unit_price,order_date,order_status,remaining_stock
332,156,342,Lisa George,Male,jenny25@hotmail.com,107.563.3535x7485,"325 Jean Ridge Apt. 379, Zamoramouth, CT 50851",226,End Second,Clothing,34,Wilson-Jones,190.229.4131x8699,kimberlyjames@evans-chapman.biz,226,Warehouse A,379,2,47.38,2025-06-14,Delivered,379
333,156,342,Lisa George,Male,jenny25@hotmail.com,107.563.3535x7485,"325 Jean Ridge Apt. 379, Zamoramouth, CT 50851",118,Hope Forget,Toys,3,"Lee, Jones and Stanley",001-413-164-7525x53419,amandasanchez@gray-mayo.net,118,Warehouse A,331,1,185.5,2025-06-14,Delivered,331
334,157,82,Tonya Ellis,Female,olsonjonathan@yahoo.com,+1-335-658-8043x4165,"5539 White Summit, South Jillian, WA 32227",144,Generation Call,Home,43,Harrison LLC,961-586-5780x91343,hamiltoncorey@padilla.com,144,Store 2,485,2,361.28,2025-08-26,Delivered,485
335,157,82,Tonya Ellis,Female,olsonjonathan@yahoo.com,+1-335-658-8043x4165,"5539 White Summit, South Jillian, WA 32227",77,Peace Or,Home,36,Mcdaniel LLC,+1-936-183-2421x0249,scott74@powell.info,77,Store 1,358,4,30.04,2025-08-26,Delivered,358
336,158,361,Kyle Santiago,Female,leahbarker@mcdaniel.net,+1-537-982-1433,"75367 Randolph Mount Suite 249, West Davidfurt, OH 52022",61,View Drive,Clothing,38,Ortiz-Morris,256-746-8071,johnny16@bryan.info,61,Store 1,235,1,296.28,2025-08-02,Delivered,235
337,159,328,Sharon Sims,Female,robert06@bennett-kirby.com,001-749-060-7231x11271,"46484 Foley Green Apt. 163, New Meghanborough, NC 05179",170,Need Bar,Clothing,49,Taylor Inc,711-382-6758x6926,basschristina@johnson-wood.info,170,Warehouse B,231,2,420.73,2025-07-29,Delivered,231
338,159,328,Sharon Sims,Female,robert06@bennett-kirby.com,001-749-060-7231x11271,"46484 Foley Green Apt. 163, New Meghanborough, NC 05179",247,Physical Section,Sports,29,Hogan PLC,5865185067,hamiltonmichael@zimmerman-graham.net,247,Warehouse A,202,2,91.45,2025-07-29,Delivered,202
339,160,114,Linda Wilkins,Other,dnewman@gmail.com,290.227.8469,"54946 Mooney Prairie, New Valeriefurt, DC 39060",83,Land Trip,Toys,30,"Nelson, Morton and Medina",769.453.1473x7996,anthony52@lewis-salinas.com,83,Warehouse B,397,1,203.67,2025-07-10,Cancelled,397
340,160,114,Linda Wilkins,Other,dnewman@gmail.com,290.227.8469,"54946 Mooney Prairie, New Valeriefurt, DC 39060",12,Town Check,Home,25,"Lewis, Perry and Rivera",603.669.0967x054,acastaneda@adkins.com,12,Store 2,228,1,182.69,2025-07-10,Cancelled,228
341,161,245,Jonathan Sloan,Other,paul79@harris.biz,(491)271-1307,"8754 Sara Corner, Ryanberg, NY 56973",294,Once World,Clothing,41,Campbell LLC,001-972-787-5588,ugibson@pollard.org,294,Store 2,34,3,356.34,2025-06-23,Delivered,34
342,162,311,Larry Walsh,Female,qharrison@gmail.com,859-177-9323x82231,"9133 Lopez Shoals Suite 579, Kathleenberg, NE 49622",263,Story Blood,Toys,31,Beard-Haynes,808-313-6783x777,davisjeffrey@sanchez.net,263,Store 2,294,3,21.16,2025-08-18,Delivered,294
343,163,282,Brittany Fitzgerald,Other,barnesmegan@ramos.com,184-390-5529x58066,"38241 Scott Harbor, Lake William, SC 98389",76,Only As,Grocery,5,"Baker, Richards and Hurst",(532)871-0122x6916,dcarlson@king.com,76,Store 1,294,2,404.97,2025-09-12,Delivered,294
344,163,282,Brittany Fitzgerald,Other,barnesmegan@ramos.com,184-390-5529x58066,"38241 Scott Harbor, Lake William, SC 98389",86,Plan Forget,Electronics,38,Ortiz-Morris,256-746-8071,johnny16@bryan.info,86,Store 1,317,1,394.01,2025-09-12,Delivered,317
345,163,282,Brittany Fitzgerald,Other,barnesmegan@ramos.com,184-390-5529x58066,"38241 Scott Harbor, Lake William, SC 98389",93,Hold Building,Home,3,"Lee, Jones and Stanley",001-413-164-7525x53419,amandasanchez@gray-mayo.net,93,Store 1,46,1,201.89,2025-09-12,Delivered,46
346,163,282,Brittany Fitzgerald,Other,barnesmegan@ramos.com,184-390-5529x58066,"38241 Scott Harbor, Lake William, SC 98389",289,Technology Decision,Sports,13,Wilson-Zamora,990.916.9985,james53@foster-powers.com,289,Store 2,90,2,313.2,2025-09-12,Delivered,90
347,164,341,Alan Kennedy,Female,james76@gmail.com,843-379-7662x7051,"794 Joe Park Apt. 670, Crystalmouth, ME 90161",146,Continue Carry,Beauty,21,"Martinez, Fisher and Bentley",+1-299-468-0443x69957,nramos@kennedy.com,146,Warehouse A,328,5,350.12,2025-07-09,Delivered,328
348,164,341,Alan Kennedy,Female,james76@gmail.com,843-379-7662x7051,"794 Joe Park Apt. 670, Crystalmouth, ME 90161",111,Institution Available,Toys,28,"Gould, Marshall and Scott",(299)124-1904x966,charlesvaughn@sanchez.org,111,Store 1,344,2,25.48,2025-07-09,Delivered,344
349,164,341,Alan Kennedy,Female,james76@gmail.com,843-379-7662x7051,"794 Joe Park Apt. 670, Crystalmouth, ME 90161",242,Beat Pass,Toys,12,"Higgins, Moore and Phillips",9805009788,brianromero@jones.com,242,Store 2,176,3,11.4,2025-07-09,Delivered,176
350,164,341,Alan Kennedy,Female,james76@gmail.com,843-379-7662x7051,"794 Joe Park Apt. 670, Crystalmouth, ME 90161",88,Participant Movement,Garden,33,Ward LLC,8240084271,andrewstaylor@peterson-sheppard.com,88,Warehouse A,321,2,33.16,2025-07-09,Delivered,321
351,165,349,Danielle Jensen,Other,harveymercedes@conrad-turner.biz,001-921-053-3651x4604,"2473 Samantha Summit, South Gregville, VA 31277",74,Size Single,Grocery,35,Carroll-Brown,001-133-412-3281x2067,ocarter@mann-warner.info,74,Warehouse B,54,2,74.39,2025-10-14,Delivered,54
352,165,349,Danielle Jensen,Other,harveymercedes@conrad-turner.biz,001-921-053-3651x4604,"2473 Samantha Summit, South Gregville, VA 31277",262,Find Three,Grocery,27,Gibson LLC,001-646-417-0805x31003,maryhowell@martinez.com,262,Store 1,441,5,363.55,2025-10-14,Delivered,441
353,165,349,Danielle Jensen,Other,harveymercedes@conrad-turner.biz,001-921-053-3651x4604,"2473 Samantha Summit, South Gregville, VA 31277",86,Plan Forget,Electronics,38,Ortiz-Morris,256-746-8071,johnny16@bryan.info,86,Store 1,317,4,394.01,2025-10-14,Delivered,317
354,166,42,Thomas White,Male,pwalker@moon-flores.com,001-518-023-8061,"5187 Miguel Highway Suite 937, Brittanyfort, WI 26115",36,Fish Low,Home,4,Cohen Inc,056.413.9537,pwilkerson@thomas-taylor.net,36,Store 2,436,2,80.66,2025-09-26,Delivered,436
355,166,42,Thomas White,Male,pwalker@moon-flores.com,001-518-023-8061,"5187 Miguel Highway Suite 937, Brittanyfort, WI 26115",194,Us Other,Electronics,31,Beard-Haynes,808-313-6783x777,davisjeffrey@sanchez.net,194,Warehouse B,191,1,356.98,2025-09-26,Delivered,191
356,166,42,Thomas White,Male,pwalker@moon-flores.com,001-518-023-8061,"5187 Miguel Highway Suite 937, Brittanyfort, WI 26115",68,House Claim,Beauty,31,Beard-Haynes,808-313-6783x777,davisjeffrey@sanchez.net,68,Store 1,300,3,99.25,2025-09-26,Delivered,300
357,166,42,Thomas White,Male,pwalker@moon-flores.com,001-518-023-8061,"5187 Miguel Highway Suite 937, Brittanyfort, WI 26115",9,Choose Story,Garden,1,"Rodriguez, Figueroa and Sanchez",(181)960-0133,hoffmanjennifer@gardner.com,9,Store 1,144,2,350.58,2025-09-26,Delivered,144
358,167,361,Kyle Santiago,Female,leahbarker@mcdaniel.net,+1-537-982-1433,"75367 Randolph Mount Suite 249, West Davidfurt, OH 52022",259,Space Mention,Clothing,14,Stewart-Walton,079-911-8384,sarahibarra@wood.info,259,Warehouse A,441,3,129.2,2025-08-15,Shipped,441
359,167,361,Kyle Santiago,Female,leahbarker@mcdaniel.net,+1-537-982-1433,"75367 Randolph Mount Suite 249, West Davidfurt, OH 52022",77,Peace Or,Home,36,Mcdaniel LLC,+1-936-183-2421x0249,scott74@powell.info,77,Store 1,358,1,30.04,2025-08-15,Shipped,358
360,168,289,Audrey Roman,Male,kimberly58@yahoo.com,268-612-0594,"0740 Miranda Mount Suite 095, Ronaldport, AK 71640",20,Economy Per,Sports,30,"Nelson, Morton and Medina",769.453.1473x7996,anthony52@lewis-salinas.com,20,Store 1,22,1,85.51,2025-06-12,Shipped,22
361,169,281,Kevin Murphy,Other,wesley09@yahoo.com,4760440907,"Unit 7727 Box 8105, DPO AE 80837",67,Reduce Especially,Grocery,37,George Group,001-594-013-9904x9027,lmoon@graham.info,67,Store 1,483,5,125.28,2025-09-21,Shipped,483
362,170,275,Jamie Jordan,Other,ehoffman@velez-ferguson.com,(076)581-7390x6375,"452 Cody Extension, Port Sheri, IA 11496",221,Board Talk,Beauty,37,George Group,001-594-013-9904x9027,lmoon@graham.info,221,Store 1,471,3,162.94,2025-06-22,Shipped,471
363,170,275,Jamie Jordan,Other,ehoffman@velez-ferguson.com,(076)581-7390x6375,"452 Cody Extension, Port Sheri, IA 11496",190,Majority Somebody,Electronics,12,"Higgins, Moore and Phillips",9805009788,brianromero@jones.com,190,Store 2,204,4,133.78,2025-06-22,Shipped,204
364,170,275,Jamie Jordan,Other,ehoffman@velez-ferguson.com,(076)581-7390x6375,"452 Cody Extension, Port Sheri, IA 11496",272,Probably Table,Grocery,18,Pham-Shields,421.607.3375,lori33@keller.com,272,Warehouse A,432,2,210.61,2025-06-22,Shipped,432
365,170,275,Jamie Jordan,Other,ehoffman@velez-ferguson.com,(076)581-7390x6375,"452 Cody Extension, Port Sheri, IA 11496",118,Hope Forget,Toys,3,"Lee, Jones and Stanley",001-413-164-7525x53419,amandasanchez@gray-mayo.net,118,Warehouse A,331,1,176.22,2025-06-22,Shipped,331
366,171,267,Mr. Richard Hall,Male,kimberlyrussell@wade.com,116-682-9732x70216,"120 Johnson Expressway Apt. 288, Strongstad, MO 91848",196,Future Treat,Electronics,5,"Baker, Richards and Hurst",(532)871-0122x6916,dcarlson@king.com,196,Warehouse A,34,1,397.27,2025-09-05,Shipped,34
367,171,267,Mr. Richard Hall,Male,kimberlyrussell@wade.com,116-682-9732x70216,"120 Johnson Expressway Apt. 288, Strongstad, MO 91848",295,Seek Throughout,Electronics,20,Lam-Lee,6088356159,elizabeth14@parker.com,295,Store 1,226,1,278.36,2025-09-05,Shipped,226
368,171,267,Mr. Richard Hall,Male,kimberlyrussell@wade.com,116-682-9732x70216,"120 Johnson Expressway Apt. 288, Strongstad, MO 91848",218,Point Maybe,Toys,47,"Anderson, Browning and Murphy",(232)858-8424x74517,taylortammy@ramsey.net,218,Store 1,311,1,164.54,2025-09-05,Shipped,311
369,172,106,Thomas Williams,Male,evanmitchell@hotmail.com,001-998-279-5014x556,"147 David Wall Suite 586, Lake Jason, CT 75391",120,Standard Year,Home,16,Walters LLC,0524278680,jonesnicole@gardner.org,120,Store 1,465,3,180.07,2025-10-11,Delivered,465
370,173,262,Tiffany Smith,Other,joshua64@brown.biz,066.703.3626x8040,"95493 Matthew Village Suite 601, Farleyport, ND 61253",279,Step List,Grocery,42,Hall-Rowe,5766270289,molly71@lozano.com,279,Warehouse B,398,3,435.54,2025-09-06,Delivered,398
371,174,233,Lisa Morris,Other,hernandezstephen@gmail.com,516.480.7279x1033,"635 Stephanie Springs, West Lisatown, ME 66310",3,Authority Themselves,Home,48,Davis-Foster,817-549-6513x709,rose31@colon.biz,3,Warehouse B,196,4,339.97,2025-06-17,Delivered,196
372,175,234,Belinda Porter,Female,wjenkins@hotmail.com,(851)276-5289x28664,"491 Linda Cove Apt. 096, South Karenside, SC 58710",61,View Drive,Clothing,38,Ortiz-Morris,256-746-8071,johnny16@bryan.info,61,Store 1,235,2,296.28,2025-10-06,Shipped,235
373,175,234,Belinda Porter,Female,wjenkins@hotmail.com,(851)276-5289x28664,"491 Linda Cove Apt. 096, South Karenside, SC 58710",193,Responsibility Window,Toys,27,Gibson LLC,001-646-417-0805x31003,maryhowell@martinez.com,193,Store 1,160,4,418.28,2025-10-06,Shipped,160
374,176,237,Leslie Johnson,Female,ujohnson@lucero.com,(334)383-6404,"091 Stephen Ranch, North Donaldview, HI 12661",162,Congress Suddenly,Home,50,Sampson-Foley,585-064-3171,darleneharper@williams.com,162,Warehouse B,8,1,370.8,2025-11-03,Delivered,8
375,176,237,Leslie Johnson,Female,ujohnson@lucero.com,(334)383-6404,"091 Stephen Ranch, North Donaldview, HI 12661",186,Soon Song,Garden,26,Robinson-Graham,6562729806,millerroy@white-green.com,186,Store 2,220,2,421.05,2025-11-03,Delivered,220
376,177,371,Troy Lee,Female,jlloyd@payne-scott.com,1204713727,"9574 Welch Islands Apt. 984, East Lisa, NJ 36177",300,Western Must,Beauty,18,Pham-Shields,421.607.3375,lori33@keller.com,300,Warehouse A,231,1,439.1,2025-05-20,Delivered,231
377,178,2,Joyce Rodriguez,Female,chenbailey@hotmail.com,(460)953-9621,"88888 Peter Mountains Apt. 654, West Kristinastad, VA 86628",275,His Require,Home,2,Wolfe LLC,235-116-1559x407,dudleynicholas@carter.com,275,Warehouse A,268,5,112.4,2025-07-09,Delivered,268
378,179,24,Renee Browning,Male,warrenjohn@fox.biz,567-933-4101,"700 Christopher Vista Suite 591, East Jasonshire, KY 06603",142,Certain South,Clothing,35,Carroll-Brown,001-133-412-3281x2067,ocarter@mann-warner.info,142,Warehouse B,141,2,176.03,2025-08-31,Shipped,141
379,179,24,Renee Browning,Male,warrenjohn@fox.biz,567-933-4101,"700 Christopher Vista Suite 591, East Jasonshire, KY 06603",105,Air Couple,Toys,36,Mcdaniel LLC,+1-936-183-2421x0249,scott74@powell.info,105,Store 2,440,2,442.91,2025-08-31,Shipped,440
380,180,33,Kayla Barnes,Male,fhenderson@medina.com,+1-274-225-7905,"USCGC Taylor, FPO AA 74108",286,Star Idea,Toys,21,"Martinez, Fisher and Bentley",+1-299-468-0443x69957,nramos@kennedy.com,286,Warehouse B,101,3,156.77,2025-09-30,Cancelled,101
381,180,33,Kayla Barnes,Male,fhenderson@medina.com,+1-274-225-7905,"USCGC Taylor, FPO AA 74108",92,Hard Through,Clothing,37,George Group,001-594-013-9904x9027,lmoon@graham.info,92,Warehouse B,374,2,306.14,2025-09-30,Cancelled,374
382,181,36,Brandi Thomas,Other,kathleenlowe@yahoo.com,(946)671-1684,"7590 Jessica Mount Suite 186, South Mallory, KY 42819",248,Writer Become,Toys,4,Cohen Inc,056.413.9537,pwilkerson@thomas-taylor.net,248,Warehouse B,3,6,494.37,2025-09-12,Pending,3
383,181,36,Brandi Thomas,Other,kathleenlowe@yahoo.com,(946)671-1684,"7590 Jessica Mount Suite 186, South Mallory, KY 42819",158,Interview Security,Home,40,Murray Inc,+1-274-846-7737x8263,michellehill@morgan-french.com,158,Warehouse A,56,2,241.95,2025-09-12,Pending,56
384,182,210,Catherine Andersen,Female,joshua68@hotmail.com,414.651.1131,"48706 Timothy Passage, South Alexanderborough, WA 01456",204,Main Live,Toys,2,Wolfe LLC,235-116-1559x407,dudleynicholas@carter.com,204,Store 1,210,2,290.02,2025-06-30,Delivered,210
385,182,210,Catherine Andersen,Female,joshua68@hotmail.com,414.651.1131,"48706 Timothy Passage, South Alexanderborough, WA 01456",61,View Drive,Clothing,38,Ortiz-Morris,256-746-8071,johnny16@bryan.info,61,Store 1,235,2,296.28,2025-06-30,Delivered,235
386,182,210,Catherine Andersen,Female,joshua68@hotmail.com,414.651.1131,"48706 Timothy Passage, South Alexanderborough, WA 01456",229,Cold Himself,Grocery,42,Hall-Rowe,5766270289,molly71@lozano.com,229,Store 1,232,3,226.85,2025-06-30,Delivered,232
387,183,393,Kimberly Jones,Other,alicia14@rivera-taylor.com,6732318297,"572 Haney Junction, North Kathytown, TN 91056",261,Clear Bank,Home,36,Mcdaniel LLC,+1-936-183-2421x0249,scott74@powell.info,261,Warehouse A,235,3,78.36,2025-10-26,Cancelled,235
388,184,331,Barbara Walker,Other,smithmadison@pineda-newman.com,+1-967-379-4577x27853,"4250 Trujillo Divide, South Robertside, IN 53222",282,Table Still,Sports,27,Gibson LLC,001-646-417-0805x31003,maryhowell@martinez.com,282,Store 1,463,3,163.92,2025-08-30,Delivered,463
389,184,331,Barbara Walker,Other,smithmadison@pineda-newman.com,+1-967-379-4577x27853,"4250 Trujillo Divide, South Robertside, IN 53222",83,Land Trip,Toys,30,"Nelson, Morton and Medina",769.453.1473x7996,anthony52@lewis-salinas.com,83,Warehouse B,397,6,203.67,2025-08-30,Delivered,397
390,184,331,Barbara Walker,Other,smithmadison@pineda-newman.com,+1-967-379-4577x27853,"4250 Trujillo Divide, South Robertside, IN 53222",3,Authority Themselves,Home,48,Davis-Foster,817-549-6513x709,rose31@colon.biz,3,Warehouse B,196,1,339.97,2025-08-30,Delivered,196
391,185,196,Colton Smith,Male,asullivan@yahoo.com,001-567-491-6016x9236,"USNV Hicks, FPO AA 83729",242,Beat Pass,Toys,12,"Higgins, Moore and Phillips",9805009788,brianromero@jones.com,242,Store 2,176,2,11.4,2025-09-06,Delivered,176
392,185,196,Colton Smith,Male,asullivan@yahoo.com,001-567-491-6016x9236,"USNV Hicks, FPO AA 83729",46,Attorney Card,Toys,7,Koch-Decker,303-911-7182x2782,allison96@hickman.com,46,Store 1,355,1,421.63,2025-09-06,Delivered,355
393,185,196,Colton Smith,Male,asullivan@yahoo.com,001-567-491-6016x9236,"USNV Hicks, FPO AA 83729",135,Message New,Toys,8,"Collins, Carney and Santos",871.331.5098x393,jonescrystal@jones.com,135,Store 1,16,2,93.39,2025-09-06,Delivered,16
394,186,194,Thomas George,Female,dennis50@hotmail.com,(403)553-3803x39685,"71302 David Extensions, East William, VA 61721",20,Economy Per,Sports,30,"Nelson, Morton and Medina",769.453.1473x7996,anthony52@lewis-salinas.com,20,Store 1,22,3,81.23,2025-08-19,Shipped,22
395,187,339,Russell Phillips,Female,jeffery45@hotmail.com,804.421.0175,"PSC 0961, Box 7015, APO AP 47880",206,Home Theory,Home,13,Wilson-Zamora,990.916.9985,james53@foster-powers.com,206,Warehouse A,444,3,312.99,2025-09-30,Shipped,444
396,187,339,Russell Phillips,Female,jeffery45@hotmail.com,804.421.0175,"PSC 0961, Box 7015, APO AP 47880",30,Live Most,Beauty,32,"Cooper, Barajas and Pierce",(744)431-3518x233,lhill@carlson.com,30,Warehouse B,209,2,442.92,2025-09-30,Shipped,209
397,187,339,Russell Phillips,Female,jeffery45@hotmail.com,804.421.0175,"PSC 0961, Box 7015, APO AP 47880",254,New Better,Clothing,27,Gibson LLC,001-646-417-0805x31003,maryhowell@martinez.com,254,Store 2,254,1,369.52,2025-09-30,Shipped,254
398,187,339,Russell Phillips,Female,jeffery45@hotmail.com,804.421.0175,"PSC 0961, Box 7015, APO AP 47880",6,Direction Tax,Electronics,15,"Warner, Carr and Archer",+1-808-412-4118x2449,jenniferharris@farrell.com,6,Store 2,141,4,282.82,2025-09-30,Shipped,141
399,188,179,Chad Williams,Male,breanna85@silva-weaver.com,(749)545-0892,"5333 Matthew Shores, Nealmouth, UT 43904",266,Use New,Clothing,17,"Hernandez, Anderson and Parker",5331586923,theresacochran@johnson-doyle.com,266,Warehouse A,148,1,226.21,2025-06-14,Shipped,148
400,188,179,Chad Williams,Male,breanna85@silva-weaver.com,(749)545-0892,"5333 Matthew Shores, Nealmouth, UT 43904",100,Republican Question,Toys,14,Stewart-Walton,079-911-8384,sarahibarra@wood.info,100,Store 1,495,2,70.57,2025-06-14,Shipped,495
401,188,179,Chad Williams,Male,breanna85@silva-weaver.com,(749)545-0892,"5333 Matthew Shores, Nealmouth, UT 43904",262,Find Three,Grocery,27,Gibson LLC,001-646-417-0805x31003,maryhowell@martinez.com,262,Store 1,441,2,346.24,2025-06-14,Shipped,441
402,188,179,Chad Williams,Male,breanna85@silva-weaver.com,(749)545-0892,"5333 Matthew Shores, Nealmouth, UT 43904",87,He Body,Electronics,4,Cohen Inc,056.413.9537,pwilkerson@thomas-taylor.net,87,Warehouse B,347,2,294.17,2025-06-14,Shipped,347
403,189,276,Luis Wells,Male,saundersjohnathan@yang-flowers.com,996-043-8787x53577,"61620 April Crossing, East Samuel, AZ 56099",1,Car Stop,Home,41,Campbell LLC,001-972-787-5588,ugibson@pollard.org,1,Warehouse B,241,1,17.38,2025-08-23,Delivered,241
404,190,373,Jacob Parker,Other,zreilly@hotmail.com,663.439.2529,"11102 Vasquez Course Apt. 007, North Dennis, MN 89464",142,Certain South,Clothing,35,Carroll-Brown,001-133-412-3281x2067,ocarter@mann-warner.info,142,Warehouse B,141,4,176.03,2025-07-11,Delivered,141
405,191,388,Laura Middleton,Female,amadden@benjamin.net,(950)732-1464x49369,"67933 Williams Junction Suite 738, Trevorchester, AK 90905",203,Movement Back,Toys,11,House and Sons,(677)360-2606,sara74@horton-cross.net,203,Warehouse A,343,1,55.58,2025-05-20,Cancelled,343
406,192,238,Ryan Durham,Other,ygarcia@gutierrez.com,665.722.4029,"55799 Eric Streets, Saraborough, AK 70749",266,Use New,Clothing,17,"Hernandez, Anderson and Parker",5331586923,theresacochran@johnson-doyle.com,266,Warehouse A,148,1,215.44,2025-11-03,Delivered,148
407,192,238,Ryan Durham,Other,ygarcia@gutierrez.com,665.722.4029,"55799 Eric Streets, Saraborough, AK 70749",36,Fish Low,Home,4,Cohen Inc,056.413.9537,pwilkerson@thomas-taylor.net,36,Store 2,436,2,80.66,2025-11-03,Delivered,436
408,193,218,Aaron Armstrong,Male,ugordon@green.com,+1-123-083-4024,"PSC 4033, Box 8105, APO AP 79820",287,Morning News,Beauty,50,Sampson-Foley,585-064-3171,darleneharper@williams.com,287,Warehouse B,308,2,454.79,2025-09-28,Delivered,308
409,193,218,Aaron Armstrong,Male,ugordon@green.com,+1-123-083-4024,"PSC 4033, Box 8105, APO AP 79820",178,Stand Happy,Electronics,27,Gibson LLC,001-646-417-0805x31003,maryhowell@martinez.com,178,Warehouse A,37,3,112.75,2025-09-28,Delivered,37
410,194,118,John Martinez,Other,johnathan94@hodge-smith.com,+1-292-752-4372x805,"Unit 2927 Box 6637, DPO AP 84069",100,Republican Question,Toys,14,Stewart-Walton,079-911-8384,sarahibarra@wood.info,100,Store 1,495,2,67.04,2025-07-17,Delivered,495
